aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
635626	African Development Bank (AFDB)		Essential Drugs (Supplementary)		The aim of the project is to support and aid the Government in implementing its essential drugs policy. The project will make it possible to: (i) meet a substantial portion of the country's essential drugs requirements to facilitate the supply and to realise foreign exchange savings; ii) control quality of drugs produced in the country and those imported into it; iii) streamline management and distribution of stock and increase distribution of drugs throughout the country; iv) develop the various categories of local staff (pharmacists, managers, technicians) in the different sectors of drug activities (production, control, management, distribution, so as to afford Angola the material and human resources for developing and supporting in the long-term its essential drugs policy. The project is co-financed with the Belgian Government (UA 4.61 million). The ADB supplementary loan will be used to finance 48 per cent of the foreign exchange cost of the project.	32120.13|12220.04 	1003
635708	African Development Bank (AFDB)		Analaiva Sugar Project - Phase II		The project aims at coping effectively with the ever increasing domestic sugar demand, at bringing about regional balance by turning Morondava into a development nucleus, and at upgrading the standard of living of the broad masses. It involves the development of 1,900 hectares of cane and the proper functioning of a sugar complex for four years. The complex comprises a sugar mill capable of crushing 1,000 to 1,200 tons of sugar cane a day and a 2,410 hectare cane plantation. Co-financing was provided by CCCE (UA 8.03 million} and the ADB loan will be used to finance 67.6 percent of the foreign exchange cost of the project.	32120.06|31120.07 	666
2411904	African Development Bank (AFDB)		Upper Volta: Line of Credit to the National Development Bank		A line of credit to the National Development Bank of Upper Volta of an amount not exceeding $2.0 million to finance the foreign exchange costs of industrial projects. The provision of this line of credit will enable the Bank to participate effectively in the financing of projects essential to the economic development of Upper Volta.	32105.01|24030.03|24030.02|32191.03 	397
635860	African Development Bank (AFDB)		Water Supply in Brazzaville	<br>	"A loan of U.A. 1,210,000 was granted to the ""Soclete Nationale de Distribution d'Eau"" (SNDE) to finance the foreign exchange costs of the extension of Brazzaville's water supply system. The loan represents 75% of the investment needed for the project. The project will help remove existing bottlenecks in the discharge system of the treatment works by providing a new ductile iron main. In addition, an elevated reservoir with a capacity of 4,000 cubic meters wili be constructed at Patte d'Oie and the production capacity of the treatment works will be increased from 1,000 to 1,500 cu.m./hr. (34,500 cu.m./day). The loan, which is guaranteed by the Government of the People's Republic of Congo."	14020.04|14040.04|14020.05 	734
635893	African Development Bank (AFDB)		Line of Credit to National Investment Bank (NIB)		The line of credit will be used to finance industrial rehabilitation in Ghana. The loan will provide NIB with foreign exchange to finance the foreign exchange components of the rehabilitation costs of a number of industrial sub-projects, and the foreign exchange components of new small and medium-scale industrial sub-projects. Foreign exchange will also be provided for spare parts and raw materials for a limited period of time and for technical assistance where needed. All sub-projects financed will be selected by the borrower and approved by the ADB.	32120.02|32120.01|32130.01|32191.03 	608
2410565	African Development Bank (AFDB)		 Financing of a Power Project		The project consists of the extension and modernization of electric generation and distribution in the city of Banjul and its suburbs through the procurement and installation of a diesel electric generating sot and distribution facilities.	23020.02|23040.02 	271
2411962	African Development Bank (AFDB)		Oil Palm Project		Notwithstanding the importance of the enclave mining sector's output in the Sierra Leone economy, the long term prospects of that country's development depends to a large extent on the performance of agricultural output. In the past, agricultural exports constituted a significant part of total domestic exports	31120.07 	330
2410528	African Development Bank (AFDB)		Public Utilities		 It will finance the foreign exchange costs of the extension of the Ghazaouet switching station. The project provides an important interconnection network between Algeria and Morocco.	23040.01|23040.02 	202
2410741	African Development Bank (AFDB)		Petroleum Distribution Project (BEN & Co. Petroleum Products)		The project involves refurbishing 3 service stations and closing 8 of the existing 11 stations; construction of 26 new service stations; and, construction of a petroleum storage depot in Zegoua (border between Mali and Cote d'lvoire). The new network of stations will comprise 3 highway service area stations (large layouts to accommodate a clientele of heavy duty trucks and tankers); 7 large service stations; 10 standard service stations; and 9 small service stations. The benefits from the project include efficient and reliable supply of gasoline to mining companies and other major industries in the country; creation of 250 jobs; provision of additional security stock of petroleum products; and outreach of service stations to remote parts of the country where most of the poor live. The project could have adverse impact on the environment. However, appropriate measures will be taken in the design of all the facilities to provide for environmental protection. For instance, underground tanks will have a waterproof concrete pit around them to prevent contamination of groundwater and soil. Equity investment by Ben & Co constitutes 57 per cent of the project cost. The loan was approved by the Board on 15 December 1997 and the ADB will finance 10 per cent of the total cost. The project will be co-financed by IFC (20 per cent) and local banks (13 per cent) and will be implemented over a period of 30 months.	32220.11|32220.03 	1485
2389568	African Development Bank (AFDB)		Humanitarian Emergency Assistance for Eradication		The Bank’s assistance will help eliminate Poliomyelitis by supporting vaccination activities and strengthening technical and material vaccination capacity.	12250.06 	209
2411961	African Development Bank (AFDB)		The Diosmone-Fimela-N'Dangana Road Project		Transport absorbed 26 per cent of public sector Investment during Senegal's first development plan  (1960-1964) and 28 per cent during the second plan period (1965-1969). This underscores the importance  attached by the Government to the development of the sector and explains to some extent why Senegal  has one of the best road networks in West Africa. The project will contribute towards the construction  Of a two-lane road as well as a spur linking the main road to the village of Fimala. The total cost of the project is U.A. 1.4 million, including U.A. 1.1 million in foreign exchange which is entirely financed with the proceeds of the ADB loan. It should also enhance the more successful exploitation of the fishing resources of the N'Dangane area.	21020.02 	802
