aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
97551475	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning	PROGRAM DESIGN AND LEARNING	Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an in	91010.01|43082.01|15150.03 	557
96995420	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through Management Sciences for Health]	12250.03 	331
97661503	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
97618174	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
97900760	United States	I.2.b. Basic Health	Other Public Health Threats	OTHER PUBLIC HEALTH THREATS	Address public health threats posed by infectious diseases not targeted elsewhere in the Framework as well as significant non-communicable health threats of major public health importance. [through ABT Associates]	12250.01 	270
97441553	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
26765295	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	ADOLESCENT/YOUTH PARTICIPATION	ADOLESCENT/YOUTH PARTICIPATION		15150.03 	63
97636275	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
18448512	United States	I.2.b. Basic Health	PVC/INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	PVC/INCREASE CAPABILITY OF PTNERS TO ACHIEVE PLND OBJECTIVES	99810.01 	179
26748025	United Nations Children s Fund (UNICEF)	I.2.b. Basic Health	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
9294295	Belgium	I.2.a. Health, General		ALLOCATIONS DE VOLONTARIAT CT		99810.01 	32
97588633	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Pharmacopeial Convention]	13040.04|13040.05 	166
97933517	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Family Health International]	13040.05|13040.04|13040.01 	242
96995110	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Macro	13020.04|14005.01|12250.06|13020.03|13020.05 	552
96846150	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
27906081	Germany	I.3. Population Pol./Progr. & Reproductive Health	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
23050987	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
98008634	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Futures Group Global]	13040.04|13040.01|13040.05 	235
96917361	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through PROJEC	12220.04|13020.03|12240.02|12240.03|12220.05|12250.06|14005.01 	553
22981073	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
22404170	Greece	I.2.b. Basic Health	PURCHASE, PACKING, TRANSPORTATION AND DISTRIBUTION OF FOOD AID.	PURCHASE, PACKING, TRANSPORTATION AND DISTRIBUTION OF FOOD AID.	PURCHASE, PACKING, TRANSPORTATION AND DISTRIBUTION OF FOOD AID.	72050.01|72040.01 	192
97616365	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning - Assistance for HIV/AIDS - Assistance for HIV/AIDS	PROGRAM DESIGN AND LEARNING - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners	16010.10 	660
37331218	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
13500949	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
24015514	Germany	I.2.a. Health, General	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
96897263	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Public Health Institute]	13040.05|13040.04 	160
21512377	Germany	I.2.a. Health, General	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
98022899	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.04|13040.05 	153
97028770	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Academy for Educational Development Inc.]	13020.01|13020.05|13030.03|13030.02 	450
21523632	Germany	I.2.b. Basic Health	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
97549389	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through World Learning]	13020.03|13020.02|13030.01|13030.03|13020.01|13030.02|13020.05 	424
95733145	Norway	I.2.b. Basic Health	Fredskorpset personnel exchange	FREDSKORPSET PERSONNEL EXCHANGE	Feasibility study on establishing exchange of personnel for Fredskorpset exchange programme. The results of the feasibility study will constitute parts of the basis for assessing an application for a collaboration agreement.	74010.09|72010.01 	289
97445046	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96797086	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through ABT As	12250.06|12220.05|13020.01|14005.01|13020.06|13020.03|12240.02|12240.03 	553
37096032	Ireland	I.3. Population Pol./Progr. & Reproductive Health	IMRS - Support to NGOs - Irish - IMRS - GENERAL - Personnel Support	SUPPORT TO NGOS - IRISH - IMRS	Irish missionaries continue to carry out development work in some 90 countries.  The role and work of missionaries continues to have a strong resonance with the Irish people and enjoys considerable support.  Irish Aid is strongly supportive of this valuab	92020.01 	355
19884635	Ireland	I.2.b. Basic Health		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
50004950	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
50052221	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96951214	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning - Assistance for HIV/AIDS - Assistance for HIV/AIDS	PROGRAM DESIGN AND LEARNING - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners	16010.10 	660
96919154	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning	PROGRAM DESIGN AND LEARNING	Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an in	43082.01|91010.01|15150.03 	557
96833585	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through Program for Appropriate Technology in Health]	12250.04 	310
97801824	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.04|13040.05 	153
26754542	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	ADOLESCENT/YOUTH PARTICIPATION	ADOLESCENT/YOUTH PARTICIPATION		15150.03 	63
14007679	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
97647585	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through United	13020.05|13020.03|12240.02|12250.06|12220.05|14005.01 	553
96891427	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.04|13040.05 	153
50073869	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
24034283	Germany	I.2.a. Health, General	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
22070912	Switzerland	I.2.b. Basic Health	SOUTIEN AUX ONG	SOUTIEN AUX ONG	SOUTIEN AUX ONG	92005.01 	48
19214065	Germany	I.3. Population Pol./Progr. & Reproductive Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
96976503	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Partnership for Supply Chain Management]	13040.05|13040.04 	254
17318635	Germany	I.2.b. Basic Health	FED. STATES CONTRIBUTIONS	FED. STATES CONTRIBUTIONS		99810.01 	53
96811432	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through World Learning]	12250.03 	315
98043616	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Macro International]	13040.04|13040.05 	156
10065271	Norway	I.2.a. Health, General		JUNIOR EXPERTS/ ASS. EXPERTS		99810.01 	31
97491701	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through John Snow International]	12250.03 	324
31060935	Austria	I.3. Population Pol./Progr. & Reproductive Health	Small-scale commitments aggregated by sector and recipient country	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY	Semiaggregierte Daten je Empf&auml;ngerland und DAC5-Sektor f&uuml;r Kleincommitments	99810.01 	220
37359102	Spain	I.3. Population Pol./Progr. & Reproductive Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
37364599	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
17381144	Germany	I.2.b. Basic Health		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
50070678	Spain	I.2.a. Health, General	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
97505122	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through ABT Associates]	12250.04|13040.01 	280
96902168	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through QED Group, LLC]	13040.01|12250.04 	280
23138487	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
21924611	Norway	I.2.a. Health, General	FREDSKORPSET PERSONELL EXCHANGE	FREDSKORPSET PERSONELL EXCHANGE	EXCHANGE OF PERSONNEL BETWN PARTNERS IN NORWAY AND IN THE SOUTH. PARTICIPANTS WORK IN HOST COUNTRIES TOGETHER WITH THE HOST PARTNERS STAFF. RESPONSIBILITY AND SPECIFIC TASKS WILL VARY IN RELATION TO THE OBJECTIVES ESTABL FOR THE PROJECT BY THE PARTNERS	99810.01 	317
97634808	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through MEDICAL CARE DEVELOPMENT]	12250.03 	325
96858786	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through POPULATION REFERENCE BUREAU INC]	13020.05|13030.02|13020.01|13030.03 	441
97439046	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
23127574	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
97545903	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
96942811	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Population Services International]	13040.04|13040.05 	170
20974539	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health		GENERAL		72010.01 	10
19982065	Spain	I.3. Population Pol./Progr. & Reproductive Health	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
98052627	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
30637654	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	4143. Female Genital Mutilation/Cutting	FEMALE GENITAL MUTILATION/CROSSCUTTING	Female Genital Mutilation/crosscutting	13020.02|16010.05 	118
23056182	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
50118737	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96812857	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Population Services International]	13040.05|13040.04 	170
24059246	Germany	I.3. Population Pol./Progr. & Reproductive Health	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
19206703	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
20240056	Canada	I.3. Population Pol./Progr. & Reproductive Health	GENDER EQUITY AND PEACEBUILDING	GENDER EQUITY AND PEACEBUILDING		15150.09|15220.01 	65
50047427	Spain	I.3. Population Pol./Progr. & Reproductive Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
98008124	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through Management Sciences for Health]	12250.04 	296
17018179	Austria	I.2.a. Health, General	GEOGRAPHICAL/SECTORAL ALLOCATION OF VOLUNTEERS' PROGRAMME	GEOGRAPHICAL/SECTORAL ALLOCATION OF VOLUNTEERS' PROGRAMME		99810.01 	117
